,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
7,4687,Binance USD,BUSD,binance-usd,4175,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17858623534.199257,17858623534.199257,,8,,,,2022-07-30T21:05:00.000Z,1.0007569898997222,6504978170.429965,-27.2199,0.16276253,-0.00431169,0.00413548,-0.05811102,-0.02136529,-0.04567267,17872142331.837585,1.6182,17872142331.84,,2022-07-30T21:05:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-30 21:07:15.935768
8,5426,Solana,SOL,solana,352,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346026765.75456744,511616946.142289,,9,,,,2022-07-30T21:05:00.000Z,45.22217217558337,1983953107.765533,-5.0391,0.08830533,6.91819929,14.11423425,42.68443152,-1.09760184,-49.35468199,15648081978.313303,1.4167,23136429626.39,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:07:15.935768
9,74,Dogecoin,DOGE,dogecoin,514,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-30T21:06:00.000Z,0.0705692378734283,759386845.951811,7.5558,-0.10442038,1.09893722,4.58253197,11.10158215,-18.24581313,-46.3026719,9362474724.728764,0.8478,9362474724.73,,2022-07-30T21:06:00.000Z,,,,,,2022-07-30 21:07:15.935768
10,6636,Polkadot,DOT,polkadot-new,369,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7619787301.941078,,2022-07-30T21:05:00.000Z,8.420866170138659,811837128.8909972,-2.2517,-0.42907578,1.99538744,15.64983599,25.13383519,-18.55892381,-44.9181974,8316273243.650829,0.7531,9290770877.56,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:07:15.935768
11,3890,Polygon,MATIC,polygon,432,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8034803942.62,10000000000.0,,12,,,,2022-07-30T21:05:00.000Z,0.9435700597518499,924798722.5379815,-40.8054,-0.43884065,-0.19115318,12.44703809,113.16558405,42.53705321,-13.76850877,7581400436.232352,0.6866,9435700597.52,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:07:15.935768
12,4943,Dai,DAI,multi-collateral-dai,1050,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7469392220.548443,7469392220.548443,,13,,,,2022-07-30T21:05:00.000Z,0.9998143359107527,430136232.1165193,-39.7801,0.06004624,-0.00597472,0.01244231,-0.02083617,-0.04369372,-0.12765272,7468005422.644585,0.6762,7468005422.64,,2022-07-30T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-30 21:07:15.935768
13,5805,Avalanche,AVAX,avalanche,290,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284322836.16267467,404229626.49901325,,14,,,,2022-07-30T21:05:00.000Z,24.677565291474167,764425254.6165714,-15.4067,-0.34232042,0.56645212,6.04315411,52.93543752,-6.56283334,-58.38917621,7016395353.261517,0.6354,17767847009.86,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:07:15.935768
14,5994,Shiba Inu,SHIB,shiba-inu,379,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2022-07-30T21:05:00.000Z,1.2122910963482076e-05,660073487.555576,11.5413,-0.14753543,2.66566087,5.31592134,21.29031479,3.1702887,-43.03253518,6656245243.134937,0.6027,7149305265.69,,2022-07-30T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-07-30 21:07:15.935768
0,1,Bitcoin,BTC,bitcoin,9648,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19107862.0,19107862.0,,1,,,,2022-07-30T21:06:00.000Z,23993.39717872437,28276058132.225426,-21.8814,0.24894248,0.15641997,7.42702402,27.70318585,-24.48738357,-37.40823396,458462522202.25464,41.4918,503861340753.21,,2022-07-30T21:06:00.000Z,,,,,,2022-07-30 21:08:16.318452
1,1027,Ethereum,ETH,ethereum,5869,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121762185.999,121762185.999,,2,,,,2022-07-30T21:05:00.000Z,1704.6298674724728,16080471749.324306,-30.3496,0.49469029,-1.61342921,11.74603235,67.99838274,-12.60520943,-39.3718044,207559458982.63394,18.7936,207559458982.63,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:08:16.318452
2,825,Tether,USDT,tether,36786,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66056977707.861404,68158976391.28773,,3,,,,2022-07-30T21:05:00.000Z,1.0002792242637042,57874613086.125175,-19.1335,0.0008545,-0.00162559,0.02695097,0.14361586,0.09384982,0.00643879,66075422418.82441,5.9846,68178008031.29,,2022-07-30T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-30 21:08:16.318452
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457718596.76835,54457718596.76835,,4,,,,2022-07-30T21:05:00.000Z,0.9998942696969286,6511182116.141944,-24.9227,0.00928497,-0.03998818,-0.02763228,-0.05233923,-0.05536025,-0.0535418,54451960765.67654,4.931,54451960765.68,,2022-07-30T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-30 21:08:16.318452
4,1839,BNB,BNB,bnb,1041,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-07-30T21:05:00.000Z,290.2846286998386,1572612084.4126923,-35.6203,-0.46001567,-2.07390694,13.2596195,37.27660606,-9.28135746,-25.31088003,46833726930.95957,4.2406,58056925739.97,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:08:16.318452
5,52,XRP,XRP,xrp,780,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-07-30T21:06:00.000Z,0.3940298850985149,1708613156.1886642,-2.7008,-0.28504314,6.66260259,10.4898631,23.67181179,-5.97609201,-34.8805488,19048626609.95979,1.7235,39402988509.85,,2022-07-30T21:06:00.000Z,,,,,,2022-07-30 21:08:16.318452
6,2010,Cardano,ADA,cardano,526,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,7,,,,2022-07-30T21:05:00.000Z,0.5324294738309733,1270081604.6138716,-20.5124,-0.0371513,0.93383145,7.20368146,20.48582153,-11.84819801,-32.22249874,18067487537.54466,1.6358,23959326322.39,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:08:16.318452
7,4687,Binance USD,BUSD,binance-usd,4175,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17858623534.199257,17858623534.199257,,8,,,,2022-07-30T21:05:00.000Z,1.0007569898997222,6504978170.429965,-27.2199,0.16276253,-0.00431169,0.00413548,-0.05811102,-0.02136529,-0.04567267,17872142331.837585,1.6182,17872142331.84,,2022-07-30T21:05:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-30 21:08:16.318452
8,5426,Solana,SOL,solana,352,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346026765.75456744,511616946.142289,,9,,,,2022-07-30T21:05:00.000Z,45.22217217558337,1983953107.765533,-5.0391,0.08830533,6.91819929,14.11423425,42.68443152,-1.09760184,-49.35468199,15648081978.313303,1.4167,23136429626.39,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:08:16.318452
9,74,Dogecoin,DOGE,dogecoin,514,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-30T21:06:00.000Z,0.0705692378734283,759386845.951811,7.5558,-0.10442038,1.09893722,4.58253197,11.10158215,-18.24581313,-46.3026719,9362474724.728764,0.8478,9362474724.73,,2022-07-30T21:06:00.000Z,,,,,,2022-07-30 21:08:16.318452
10,6636,Polkadot,DOT,polkadot-new,369,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7619787301.941078,,2022-07-30T21:05:00.000Z,8.420866170138659,811837128.8909972,-2.2517,-0.42907578,1.99538744,15.64983599,25.13383519,-18.55892381,-44.9181974,8316273243.650829,0.7531,9290770877.56,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:08:16.318452
11,3890,Polygon,MATIC,polygon,432,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8034803942.62,10000000000.0,,12,,,,2022-07-30T21:05:00.000Z,0.9435700597518499,924798722.5379815,-40.8054,-0.43884065,-0.19115318,12.44703809,113.16558405,42.53705321,-13.76850877,7581400436.232352,0.6866,9435700597.52,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:08:16.318452
12,4943,Dai,DAI,multi-collateral-dai,1050,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7469392220.548443,7469392220.548443,,13,,,,2022-07-30T21:05:00.000Z,0.9998143359107527,430136232.1165193,-39.7801,0.06004624,-0.00597472,0.01244231,-0.02083617,-0.04369372,-0.12765272,7468005422.644585,0.6762,7468005422.64,,2022-07-30T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-30 21:08:16.318452
13,5805,Avalanche,AVAX,avalanche,290,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284322836.16267467,404229626.49901325,,14,,,,2022-07-30T21:05:00.000Z,24.677565291474167,764425254.6165714,-15.4067,-0.34232042,0.56645212,6.04315411,52.93543752,-6.56283334,-58.38917621,7016395353.261517,0.6354,17767847009.86,,2022-07-30T21:05:00.000Z,,,,,,2022-07-30 21:08:16.318452
14,5994,Shiba Inu,SHIB,shiba-inu,379,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2022-07-30T21:05:00.000Z,1.2122910963482076e-05,660073487.555576,11.5413,-0.14753543,2.66566087,5.31592134,21.29031479,3.1702887,-43.03253518,6656245243.134937,0.6027,7149305265.69,,2022-07-30T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-07-30 21:08:16.318452
0,1,Bitcoin,BTC,bitcoin,9648,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19107862.0,19107862.0,,1,,,,2022-07-30T21:08:00.000Z,23961.88338421524,28283370274.019634,-21.7926,0.0980255,-0.01017553,7.36361128,27.14162428,-24.54952622,-37.44729564,457860360965.6778,41.4373,503199551068.52,,2022-07-30T21:08:00.000Z,,,,,,2022-07-30 21:09:16.905040
1,1027,Ethereum,ETH,ethereum,5869,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121762185.999,121762185.999,,2,,,,2022-07-30T21:07:00.000Z,1703.6729812516433,16071652422.73923,-30.2202,0.42382553,-1.67287204,11.73447772,67.03413321,-12.61598956,-39.38527336,207442946424.63342,18.783,207442946424.63,,2022-07-30T21:07:00.000Z,,,,,,2022-07-30 21:09:16.905040
2,825,Tether,USDT,tether,36786,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66056977707.861404,68158976391.28773,,3,,,,2022-07-30T21:07:00.000Z,1.000278227387978,57856508070.65536,-19.0495,0.00167179,-0.00017582,0.02260928,0.14458742,0.08164475,0.01325209,66075356568.22678,5.98,68177940085.26,,2022-07-30T21:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-30 21:09:16.905040
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457718596.76835,54457718596.76835,,4,,,,2022-07-30T21:07:00.000Z,0.999753950927546,6510835339.113235,-24.843,0.00665035,-0.04445088,-0.02857203,-0.04023626,-0.06216031,-0.02365047,54444319325.61965,4.9258,54444319325.62,,2022-07-30T21:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-30 21:09:16.905040
4,1839,BNB,BNB,bnb,1041,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-07-30T21:07:00.000Z,290.13962831204304,1572518519.4809372,-35.6184,-0.52261119,-2.1186878,13.21660718,36.66745823,-9.27353146,-25.30180673,46810332965.535645,4.2385,58027925662.41,,2022-07-30T21:07:00.000Z,,,,,,2022-07-30 21:09:16.905040
5,52,XRP,XRP,xrp,780,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-07-30T21:08:00.000Z,0.39345642489590504,1707964029.8405428,-2.4666,-0.36499521,6.53045217,10.44265779,23.10225067,-6.10196505,-34.86442481,19020903765.35257,1.721,39345642489.59,,2022-07-30T21:08:00.000Z,,,,,,2022-07-30 21:09:16.905040
6,2010,Cardano,ADA,cardano,526,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,7,,,,2022-07-30T21:07:00.000Z,0.5315726787546373,1269336837.5774105,-20.4448,-0.15296716,0.80193281,7.00877543,19.72690301,-11.73575296,-32.24032855,18038413011.9506,1.6332,23920770543.96,,2022-07-30T21:07:00.000Z,,,,,,2022-07-30 21:09:16.905040
7,4687,Binance USD,BUSD,binance-usd,4175,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17858623534.199257,17858623534.199257,,8,,,,2022-07-30T21:07:00.000Z,0.998353402240138,6506971841.978659,-27.167,-0.06634122,-0.2374271,-0.02975715,-0.12013451,-0.12555593,-0.24591438,17829217564.693626,1.6144,17829217564.69,,2022-07-30T21:07:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-30 21:09:16.905040
8,5426,Solana,SOL,solana,352,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346026765.75456744,511616946.142289,,9,,,,2022-07-30T21:07:00.000Z,45.19972536534591,1983045697.48546,-4.9199,-0.09625379,6.8011206,14.15078355,41.98366006,-1.02681236,-49.32850014,15640314781.16533,1.416,23124945457.89,,2022-07-30T21:07:00.000Z,,,,,,2022-07-30 21:09:16.905040
9,74,Dogecoin,DOGE,dogecoin,514,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-30T21:08:00.000Z,0.0705029050451739,758998542.244244,7.8672,-0.22448287,0.97499069,4.51892267,10.49580442,-18.30830621,-46.31729521,9353674297.70608,0.8463,9353674297.71,,2022-07-30T21:08:00.000Z,,,,,,2022-07-30 21:09:16.905040
10,6636,Polkadot,DOT,polkadot-new,369,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7615918076.682958,,2022-07-30T21:07:00.000Z,8.416590167831815,812304256.6334457,-2.163,-0.59044768,1.90374983,15.7115955,24.43488501,-18.52593652,-44.84743558,8312050352.221881,0.752,9286053149.37,,2022-07-30T21:07:00.000Z,,,,,,2022-07-30 21:09:16.905040
